"","sample_code","sample_type","infected_count","disease","organ","portion","branch","total_count","leaf_incidence","Shade_tree_species","Section_of_Kaweri","Coffee_Variety","distance","Shade_tree_soil_sample_CODE","distance_class","log_total_count"
"4669","AVO4COF2_Kite","No_CRBD_berries_lower_portion_1st_branch",5,"CRBD","berries","lower","1st",19,0.263157894736842,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.94443897916644
"4670","AVO4COF2_Kite","No_CRBD_berries_lower_portion_2nd_branch",2,"CRBD","berries","lower","2nd",3,0.666666666666667,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",1.09861228866811
"4671","AVO4COF2_Kite","No_CRBD_berries_lower_portion_3rd_branch",3,"CRBD","berries","lower","3rd",16,0.1875,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.77258872223978
"4672","AVO4COF2_Kite","No_CRBD_berries_lower_portion_4th_branch",0,"CRBD","berries","lower","4th",4,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",1.38629436111989
"4673","AVO4COF2_Kite","No_CWD_leaves_middle_portion_1st_branch",0,"CWD","leaves","middle","1st",10,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.30258509299405
"4674","AVO4COF2_Kite","No_CWD_leaves_middle_portion_2nd_branch",0,"CWD","leaves","middle","2nd",18,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.89037175789616
"4675","AVO4COF2_Kite","No_CWD_leaves_middle_portion_3rd_branch",0,"CWD","leaves","middle","3rd",10,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.30258509299405
"4676","AVO4COF2_Kite","No_CWD_leaves_middle_portion_4th_branch",1,"CWD","leaves","middle","4th",18,0.0555555555555556,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.89037175789616
"4677","AVO4COF2_Kite","No_CLR_leaves_middle_portion_1st_branch",4,"CLR","leaves","middle","1st",10,0.4,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.30258509299405
"4678","AVO4COF2_Kite","No_CLR_leaves_middle_portion_2nd_branch",2,"CLR","leaves","middle","2nd",18,0.111111111111111,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.89037175789616
"4679","AVO4COF2_Kite","No_CLR_leaves_middle_portion_3rd_branch",0,"CLR","leaves","middle","3rd",10,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.30258509299405
"4680","AVO4COF2_Kite","No_CLR_leaves_middle_portion_4th_branch",1,"CLR","leaves","middle","4th",18,0.0555555555555556,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.89037175789616
"4681","AVO4COF2_Kite","No_CRBD_leaves_middle_portion_1st_branch",0,"CRBD","leaves","middle","1st",10,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.30258509299405
"4682","AVO4COF2_Kite","No_CRBD_leaves_middle_portion_2nd_branch",0,"CRBD","leaves","middle","2nd",18,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.89037175789616
"4683","AVO4COF2_Kite","No_CRBD_leaves_middle_portion_3rd_branch",0,"CRBD","leaves","middle","3rd",10,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.30258509299405
"4684","AVO4COF2_Kite","No_CRBD_leaves_middle_portion_4th_branch",4,"CRBD","leaves","middle","4th",18,0.222222222222222,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.89037175789616
"4685","AVO4COF2_Kite","No_CRBD_berries_middle_portion_1st_branch",12,"CRBD","berries","middle","1st",27,0.444444444444444,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",3.29583686600433
"4686","AVO4COF2_Kite","No_CRBD_berries_middle_portion_2nd_branch",11,"CRBD","berries","middle","2nd",22,0.5,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",3.09104245335832
"4687","AVO4COF2_Kite","No_CRBD_berries_middle_portion_3rd_branch",0,"CRBD","berries","middle","3rd",25,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",3.2188758248682
"4688","AVO4COF2_Kite","No_CRBD_berries_middle_portion_4th_branch",1,"CRBD","berries","middle","4th",16,0.0625,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.77258872223978
"4689","AVO4COF2_Kite","No_CWD_leaves_Top_portion_1st_branch",1,"CWD","leaves","Top","1st",9,0.111111111111111,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.19722457733622
"4690","AVO4COF2_Kite","No_CWD_leaves_Top_portion_2nd_branch",1,"CWD","leaves","Top","2nd",13,0.0769230769230769,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.56494935746154
"4691","AVO4COF2_Kite","No_CWD_leaves_Top_portion_3rd_branch",1,"CWD","leaves","Top","3rd",46,0.0217391304347826,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",3.8286413964891
"4692","AVO4COF2_Kite","No_CWD_leaves_Top_portion_4th_branch",1,"CWD","leaves","Top","4th",8,0.125,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.07944154167984
"4693","AVO4COF2_Kite","No_CLR_leaves_Top_portion_1st_branch",4,"CLR","leaves","Top","1st",9,0.444444444444444,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.19722457733622
"4694","AVO4COF2_Kite","No_CLR_leaves_Top_portion_2nd_branch",1,"CLR","leaves","Top","2nd",13,0.0769230769230769,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.56494935746154
"4695","AVO4COF2_Kite","No_CLR_leaves_Top_portion_3rd_branch",1,"CLR","leaves","Top","3rd",46,0.0217391304347826,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",3.8286413964891
"4696","AVO4COF2_Kite","No_CLR_leaves_Top_portion_4th_branch",2,"CLR","leaves","Top","4th",8,0.25,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.07944154167984
"4697","AVO4COF2_Kite","No_CRBD_leaves_Top_portion_1st_branch",3,"CRBD","leaves","Top","1st",9,0.333333333333333,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.19722457733622
"4698","AVO4COF2_Kite","No_CRBD_leaves_Top_portion_2nd_branch",0,"CRBD","leaves","Top","2nd",13,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.56494935746154
"4699","AVO4COF2_Kite","No_CRBD_leaves_Top_portion_3rd_branch",1,"CRBD","leaves","Top","3rd",46,0.0217391304347826,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",3.8286413964891
"4700","AVO4COF2_Kite","No_CRBD_leaves_Top_portion_4th_branch",0,"CRBD","leaves","Top","4th",8,0,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.07944154167984
"4701","AVO4COF2_Kite","No_CRBD_berries_Top_portion_1st_branch",2,"CRBD","berries","Top","1st",33,0.0606060606060606,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",3.49650756146648
"4702","AVO4COF2_Kite","No_CRBD_berries_Top_portion_2nd_branch",2,"CRBD","berries","Top","2nd",42,0.0476190476190476,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",3.73766961828337
"4703","AVO4COF2_Kite","No_CRBD_berries_Top_portion_3rd_branch",2,"CRBD","berries","Top","3rd",51,0.0392156862745098,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",3.93182563272433
"4704","AVO4COF2_Kite","No_CRBD_berries_Top_portion_4th_branch",8,"CRBD","berries","Top","4th",20,0.4,"Pa","Kitemba","Op2",10,"AVO4_Kite","(8-16]",2.99573227355399
"4705","AVO4COF3_Kite","No_CWD_leaves_lower_portion_1st_branch",0,"CWD","leaves","lower","1st",18,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.89037175789616
"4706","AVO4COF3_Kite","No_CWD_leaves_lower_portion_2nd_branch",0,"CWD","leaves","lower","2nd",22,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.09104245335832
"4707","AVO4COF3_Kite","No_CWD_leaves_lower_portion_3rd_branch",0,"CWD","leaves","lower","3rd",16,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.77258872223978
"4708","AVO4COF3_Kite","No_CWD_leaves_lower_portion_4th_branch",0,"CWD","leaves","lower","4th",4,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.38629436111989
"4709","AVO4COF3_Kite","No_CLR_leaves_lower_portion_1st_branch",3,"CLR","leaves","lower","1st",18,0.166666666666667,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.89037175789616
"4710","AVO4COF3_Kite","No_CLR_leaves_lower_portion_2nd_branch",2,"CLR","leaves","lower","2nd",22,0.0909090909090909,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.09104245335832
"4711","AVO4COF3_Kite","No_CLR_leaves_lower_portion_3rd_branch",10,"CLR","leaves","lower","3rd",16,0.625,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.77258872223978
"4712","AVO4COF3_Kite","No_CLR_leaves_lower_portion_4th_branch",2,"CLR","leaves","lower","4th",4,0.5,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.38629436111989
"4713","AVO4COF3_Kite","No_CRBD_leaves_lower_portion_1st_branch",0,"CRBD","leaves","lower","1st",18,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.89037175789616
"4714","AVO4COF3_Kite","No_CRBD_leaves_lower_portion_2nd_branch",1,"CRBD","leaves","lower","2nd",22,0.0454545454545455,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.09104245335832
"4715","AVO4COF3_Kite","No_CRBD_leaves_lower_portion_3rd_branch",1,"CRBD","leaves","lower","3rd",16,0.0625,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.77258872223978
"4716","AVO4COF3_Kite","No_CRBD_leaves_lower_portion_4th_branch",0,"CRBD","leaves","lower","4th",4,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.38629436111989
"4717","AVO4COF3_Kite","No_CRBD_berries_lower_portion_1st_branch",0,"CRBD","berries","lower","1st",5,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.6094379124341
"4718","AVO4COF3_Kite","No_CRBD_berries_lower_portion_2nd_branch",0,"CRBD","berries","lower","2nd",5,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.6094379124341
"4719","AVO4COF3_Kite","No_CRBD_berries_lower_portion_3rd_branch",0,"CRBD","berries","lower","3rd",3,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.09861228866811
"4720","AVO4COF3_Kite","No_CRBD_berries_lower_portion_4th_branch",0,"CRBD","berries","lower","4th",1,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",0
"4721","AVO4COF3_Kite","No_CWD_leaves_middle_portion_1st_branch",0,"CWD","leaves","middle","1st",7,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.94591014905531
"4722","AVO4COF3_Kite","No_CWD_leaves_middle_portion_2nd_branch",0,"CWD","leaves","middle","2nd",18,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.89037175789616
"4723","AVO4COF3_Kite","No_CWD_leaves_middle_portion_3rd_branch",0,"CWD","leaves","middle","3rd",11,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.39789527279837
"4724","AVO4COF3_Kite","No_CWD_leaves_middle_portion_4th_branch",0,"CWD","leaves","middle","4th",14,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.63905732961526
"4725","AVO4COF3_Kite","No_CLR_leaves_middle_portion_1st_branch",3,"CLR","leaves","middle","1st",7,0.428571428571429,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.94591014905531
"4726","AVO4COF3_Kite","No_CLR_leaves_middle_portion_2nd_branch",1,"CLR","leaves","middle","2nd",18,0.0555555555555556,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.89037175789616
"4727","AVO4COF3_Kite","No_CLR_leaves_middle_portion_3rd_branch",3,"CLR","leaves","middle","3rd",11,0.272727272727273,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.39789527279837
"4728","AVO4COF3_Kite","No_CLR_leaves_middle_portion_4th_branch",5,"CLR","leaves","middle","4th",14,0.357142857142857,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.63905732961526
"4729","AVO4COF3_Kite","No_CRBD_leaves_middle_portion_1st_branch",1,"CRBD","leaves","middle","1st",7,0.142857142857143,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.94591014905531
"4730","AVO4COF3_Kite","No_CRBD_leaves_middle_portion_2nd_branch",1,"CRBD","leaves","middle","2nd",18,0.0555555555555556,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.89037175789616
"4731","AVO4COF3_Kite","No_CRBD_leaves_middle_portion_3rd_branch",6,"CRBD","leaves","middle","3rd",11,0.545454545454545,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.39789527279837
"4732","AVO4COF3_Kite","No_CRBD_leaves_middle_portion_4th_branch",2,"CRBD","leaves","middle","4th",14,0.142857142857143,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.63905732961526
"4733","AVO4COF3_Kite","No_CRBD_berries_middle_portion_1st_branch",2,"CRBD","berries","middle","1st",54,0.037037037037037,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.98898404656427
"4734","AVO4COF3_Kite","No_CRBD_berries_middle_portion_2nd_branch",2,"CRBD","berries","middle","2nd",53,0.0377358490566038,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.97029191355212
"4735","AVO4COF3_Kite","No_CRBD_berries_middle_portion_3rd_branch",0,"CRBD","berries","middle","3rd",48,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.87120101090789
"4736","AVO4COF3_Kite","No_CRBD_berries_middle_portion_4th_branch",2,"CRBD","berries","middle","4th",34,0.0588235294117647,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.52636052461616
"4737","AVO4COF3_Kite","No_CWD_leaves_Top_portion_1st_branch",0,"CWD","leaves","Top","1st",26,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.25809653802148
"4738","AVO4COF3_Kite","No_CWD_leaves_Top_portion_2nd_branch",0,"CWD","leaves","Top","2nd",30,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.40119738166216
"4739","AVO4COF3_Kite","No_CWD_leaves_Top_portion_3rd_branch",1,"CWD","leaves","Top","3rd",14,0.0714285714285714,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.63905732961526
"4740","AVO4COF3_Kite","No_CWD_leaves_Top_portion_4th_branch",0,"CWD","leaves","Top","4th",4,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.38629436111989
"4741","AVO4COF3_Kite","No_CLR_leaves_Top_portion_1st_branch",3,"CLR","leaves","Top","1st",26,0.115384615384615,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.25809653802148
"4742","AVO4COF3_Kite","No_CLR_leaves_Top_portion_2nd_branch",2,"CLR","leaves","Top","2nd",30,0.0666666666666667,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.40119738166216
"4743","AVO4COF3_Kite","No_CLR_leaves_Top_portion_3rd_branch",10,"CLR","leaves","Top","3rd",14,0.714285714285714,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.63905732961526
"4744","AVO4COF3_Kite","No_CLR_leaves_Top_portion_4th_branch",0,"CLR","leaves","Top","4th",4,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.38629436111989
"4745","AVO4COF3_Kite","No_CRBD_leaves_Top_portion_1st_branch",0,"CRBD","leaves","Top","1st",26,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.25809653802148
"4746","AVO4COF3_Kite","No_CRBD_leaves_Top_portion_2nd_branch",0,"CRBD","leaves","Top","2nd",30,0,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.40119738166216
"4747","AVO4COF3_Kite","No_CRBD_leaves_Top_portion_3rd_branch",1,"CRBD","leaves","Top","3rd",14,0.0714285714285714,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",2.63905732961526
"4748","AVO4COF3_Kite","No_CRBD_leaves_Top_portion_4th_branch",1,"CRBD","leaves","Top","4th",4,0.25,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",1.38629436111989
"4749","AVO4COF3_Kite","No_CRBD_berries_Top_portion_1st_branch",5,"CRBD","berries","Top","1st",70,0.0714285714285714,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",4.24849524204936
"4750","AVO4COF3_Kite","No_CRBD_berries_Top_portion_2nd_branch",6,"CRBD","berries","Top","2nd",52,0.115384615384615,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",3.95124371858143
"4751","AVO4COF3_Kite","No_CRBD_berries_Top_portion_3rd_branch",30,"CRBD","berries","Top","3rd",70,0.428571428571429,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",4.24849524204936
"4752","AVO4COF3_Kite","No_CRBD_berries_Top_portion_4th_branch",3,"CRBD","berries","Top","4th",95,0.0315789473684211,"Pa","Kitemba","Op2",20,"AVO4_Kite","(16-22]",4.55387689160054
"4753","AVO12COF1_Kite","No_CWD_leaves_lower_portion_1st_branch",0,"CWD","leaves","lower","1st",14,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.63905732961526
"4754","AVO12COF1_Kite","No_CWD_leaves_lower_portion_2nd_branch",0,"CWD","leaves","lower","2nd",22,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.09104245335832
"4755","AVO12COF1_Kite","No_CWD_leaves_lower_portion_3rd_branch",0,"CWD","leaves","lower","3rd",25,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.2188758248682
"4756","AVO12COF1_Kite","No_CWD_leaves_lower_portion_4th_branch",0,"CWD","leaves","lower","4th",1,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",0
"4757","AVO12COF1_Kite","No_CLR_leaves_lower_portion_1st_branch",1,"CLR","leaves","lower","1st",14,0.0714285714285714,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.63905732961526
"4758","AVO12COF1_Kite","No_CLR_leaves_lower_portion_2nd_branch",1,"CLR","leaves","lower","2nd",22,0.0454545454545455,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.09104245335832
"4759","AVO12COF1_Kite","No_CLR_leaves_lower_portion_3rd_branch",1,"CLR","leaves","lower","3rd",25,0.04,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.2188758248682
"4760","AVO12COF1_Kite","No_CLR_leaves_lower_portion_4th_branch",0,"CLR","leaves","lower","4th",1,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",0
"4761","AVO12COF1_Kite","No_CRBD_leaves_lower_portion_1st_branch",0,"CRBD","leaves","lower","1st",14,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.63905732961526
"4762","AVO12COF1_Kite","No_CRBD_leaves_lower_portion_2nd_branch",0,"CRBD","leaves","lower","2nd",22,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.09104245335832
"4763","AVO12COF1_Kite","No_CRBD_leaves_lower_portion_3rd_branch",0,"CRBD","leaves","lower","3rd",25,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.2188758248682
"4764","AVO12COF1_Kite","No_CRBD_leaves_lower_portion_4th_branch",0,"CRBD","leaves","lower","4th",1,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",0
"4765","AVO12COF1_Kite","No_CRBD_berries_lower_portion_1st_branch",7,"CRBD","berries","lower","1st",64,0.109375,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",4.15888308335967
"4766","AVO12COF1_Kite","No_CRBD_berries_lower_portion_2nd_branch",14,"CRBD","berries","lower","2nd",105,0.133333333333333,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",4.65396035015752
"4767","AVO12COF1_Kite","No_CRBD_berries_lower_portion_3rd_branch",14,"CRBD","berries","lower","3rd",88,0.159090909090909,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",4.47733681447821
"4768","AVO12COF1_Kite","No_CRBD_berries_lower_portion_4th_branch",18,"CRBD","berries","lower","4th",27,0.666666666666667,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.29583686600433
"4769","AVO12COF1_Kite","No_CWD_leaves_middle_portion_1st_branch",0,"CWD","leaves","middle","1st",19,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.94443897916644
"4770","AVO12COF1_Kite","No_CWD_leaves_middle_portion_2nd_branch",0,"CWD","leaves","middle","2nd",35,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.55534806148941
"4771","AVO12COF1_Kite","No_CWD_leaves_middle_portion_3rd_branch",0,"CWD","leaves","middle","3rd",42,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.73766961828337
"4772","AVO12COF1_Kite","No_CWD_leaves_middle_portion_4th_branch",0,"CWD","leaves","middle","4th",7,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.94591014905531
"4773","AVO12COF1_Kite","No_CLR_leaves_middle_portion_1st_branch",11,"CLR","leaves","middle","1st",19,0.578947368421053,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.94443897916644
"4774","AVO12COF1_Kite","No_CLR_leaves_middle_portion_2nd_branch",16,"CLR","leaves","middle","2nd",35,0.457142857142857,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.55534806148941
"4775","AVO12COF1_Kite","No_CLR_leaves_middle_portion_3rd_branch",3,"CLR","leaves","middle","3rd",42,0.0714285714285714,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.73766961828337
"4776","AVO12COF1_Kite","No_CLR_leaves_middle_portion_4th_branch",2,"CLR","leaves","middle","4th",7,0.285714285714286,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.94591014905531
"4777","AVO12COF1_Kite","No_CRBD_leaves_middle_portion_1st_branch",0,"CRBD","leaves","middle","1st",19,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.94443897916644
"4778","AVO12COF1_Kite","No_CRBD_leaves_middle_portion_2nd_branch",2,"CRBD","leaves","middle","2nd",35,0.0571428571428571,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.55534806148941
"4779","AVO12COF1_Kite","No_CRBD_leaves_middle_portion_3rd_branch",1,"CRBD","leaves","middle","3rd",42,0.0238095238095238,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",3.73766961828337
"4780","AVO12COF1_Kite","No_CRBD_leaves_middle_portion_4th_branch",4,"CRBD","leaves","middle","4th",7,0.571428571428571,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.94591014905531
"4781","AVO12COF1_Kite","No_CRBD_berries_middle_portion_1st_branch",25,"CRBD","berries","middle","1st",106,0.235849056603774,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",4.66343909411207
"4782","AVO12COF1_Kite","No_CRBD_berries_middle_portion_2nd_branch",7,"CRBD","berries","middle","2nd",140,0.05,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",4.9416424226093
"4783","AVO12COF1_Kite","No_CRBD_berries_middle_portion_3rd_branch",2,"CRBD","berries","middle","3rd",93,0.021505376344086,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",4.53259949315326
"4784","AVO12COF1_Kite","No_CRBD_berries_middle_portion_4th_branch",0,"CRBD","berries","middle","4th",2,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",0.693147180559945
"4785","AVO12COF1_Kite","No_CWD_leaves_Top_portion_1st_branch",0,"CWD","leaves","Top","1st",7,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.94591014905531
"4786","AVO12COF1_Kite","No_CWD_leaves_Top_portion_2nd_branch",4,"CWD","leaves","Top","2nd",8,0.5,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.07944154167984
"4787","AVO12COF1_Kite","No_CWD_leaves_Top_portion_3rd_branch",4,"CWD","leaves","Top","3rd",6,0.666666666666667,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.79175946922805
"4788","AVO12COF1_Kite","No_CWD_leaves_Top_portion_4th_branch",0,"CWD","leaves","Top","4th",6,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.79175946922805
"4789","AVO12COF1_Kite","No_CLR_leaves_Top_portion_1st_branch",3,"CLR","leaves","Top","1st",7,0.428571428571429,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.94591014905531
"4790","AVO12COF1_Kite","No_CLR_leaves_Top_portion_2nd_branch",7,"CLR","leaves","Top","2nd",8,0.875,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.07944154167984
"4791","AVO12COF1_Kite","No_CLR_leaves_Top_portion_3rd_branch",4,"CLR","leaves","Top","3rd",6,0.666666666666667,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.79175946922805
"4792","AVO12COF1_Kite","No_CLR_leaves_Top_portion_4th_branch",4,"CLR","leaves","Top","4th",6,0.666666666666667,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.79175946922805
"4793","AVO12COF1_Kite","No_CRBD_leaves_Top_portion_1st_branch",0,"CRBD","leaves","Top","1st",7,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.94591014905531
"4794","AVO12COF1_Kite","No_CRBD_leaves_Top_portion_2nd_branch",0,"CRBD","leaves","Top","2nd",8,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.07944154167984
"4795","AVO12COF1_Kite","No_CRBD_leaves_Top_portion_3rd_branch",0,"CRBD","leaves","Top","3rd",6,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.79175946922805
"4796","AVO12COF1_Kite","No_CRBD_leaves_Top_portion_4th_branch",0,"CRBD","leaves","Top","4th",6,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",1.79175946922805
"4797","AVO12COF1_Kite","No_CRBD_berries_Top_portion_1st_branch",1,"CRBD","berries","Top","1st",154,0.00649350649350649,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",5.03695260241363
"4798","AVO12COF1_Kite","No_CRBD_berries_Top_portion_2nd_branch",0,"CRBD","berries","Top","2nd",10,0,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",2.30258509299405
"4799","AVO12COF1_Kite","No_CRBD_berries_Top_portion_3rd_branch",2,"CRBD","berries","Top","3rd",73,0.0273972602739726,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",4.29045944114839
"4800","AVO12COF1_Kite","No_CRBD_berries_Top_portion_4th_branch",20,"CRBD","berries","Top","4th",94,0.212765957446809,"Pa","Kitemba","Clone C",5,"AVO12_Kite","[0-8]",4.54329478227
